t,x,y,z
0.504050405040504,0.799070617367741,-8.848579713038209,32.070499838917115
0.508050805080508,0.421232045840759,-8.822747067321616,31.708801721860198
0.512051205120512,0.05934501298016004,-8.790934719406744,31.363970392695986
0.5160516051605161,-0.2870057343636936,-8.75440438680065,31.0351910878564
0.5200520052005201,-0.6182675282390198,-8.71427375743815,30.721656530174176
0.5240524052405241,-0.9349112416630002,-8.67152999398633,30.422577347673933
0.528052805280528,-1.2374246607485415,-8.627044828245767,30.137189330207487
0.532053205320532,-1.526308597415702,-8.581585952626078,29.864757460039733
0.536053605360536,-1.8020739011073985,-8.535823034156405,29.60457790484253
0.54005400540054,-2.0652346844504423,-8.490339423503602,29.35598271703604
0.5440544054405441,-2.3163057146245256,-8.445644200675442,29.118340073052085
0.5480548054805481,-2.55580109567862,-8.402177577977971,28.891054521672608
0.5520552055205521,-2.784231440552264,-8.360316490546465,28.673567373063612
0.5560556055605561,-3.002099563844211,-8.320383026521712,28.46535747811941
0.56005600560056,-3.20990029781279,-8.28265236899313,28.265938659023337
0.564056405640564,-3.408120040639281,-8.247355577122685,28.07485906500806
0.568056805680568,-3.5972343479994127,-8.214684181730474,27.891700572056447
0.5720572057205721,-3.7777057480060097,-8.184795623005275,27.716077717618383
0.5760576057605761,-3.949984660884765,-8.157818133210414,27.547634508776667
0.5800580058005801,-4.114509252781595,-8.133852135171642,27.38604374414473
0.5840584058405841,-4.271703399854694,-8.112973900441537,27.231005972654472
0.588058805880588,-4.421976132201045,-8.095238824146739,27.082247730459404
0.592059205920592,-4.565722904873558,-8.080684208324104,26.939518697057256
0.596059605960596,-4.70332549047602,-8.069330020669625,26.802591185665104
0.6000600060006,-4.835150314902279,-8.061181685332754,26.671259026872725
0.6040604060406041,-4.961548996648248,-8.056231920840842,26.545335655341297
0.6080608060806081,-5.0828595686699005,-8.054462208331536,26.424651929887272
0.6120612061206121,-5.199406349035866,-8.055843298200632,26.30905574365028
0.6160616061606161,-5.311498648627915,-8.060337225913134,26.198411058746128
0.62006200620062,-5.419431881526725,-8.067898238194404,26.092596119426332
0.624062406240624,-5.52348862322483,-8.07847352894683,25.991501852129076
0.628062806280628,-5.623938495543417,-8.092003593571302,25.89503156345342
0.6320632063206321,-5.7210371716163,-8.108423640984569,25.803100211407923
0.6360636063606361,-5.815027638940785,-8.127663972638112,25.715632881932653
0.6400640064006401,-5.906141158422689,-8.149650327058318,25.632563541865256
0.6440644064406441,-5.994597202357591,-8.174304087062307,25.553834829541852
0.648064806480648,-6.080602661111446,-8.201543269290184,25.479397544382312
0.652065206520652,-6.164352941671167,-8.23128261395855,25.409209469293714
0.656065606560656,-6.246032964238451,-8.263433693685897,25.343234246467283
0.6600660066006601,-6.32581716135385,-8.297904997427223,25.281441251451277
0.6640664066406641,-6.40386887354948,-8.33460259616897,25.22380523347444
0.6680668066806681,-6.480340983941751,-8.373430175695773,25.17030556141981
0.6720672067206721,-6.555377094229038,-8.414288947620095,25.120925045326576
0.6760676067606761,-6.629111575964097,-8.457077669396773,25.07564984257093
0.68006800680068,-6.701669253106019,-8.501692998192116,25.034469165087877
0.684068406840684,-6.773165324862703,-8.548029668591036,24.997375000564915
0.688068806880688,-6.843706724175465,-8.59598023001073,24.96436084566643
0.6920692069206921,-6.913392294048654,-8.645435040122535,24.935421488431647
0.6960696069606961,-6.98231273907442,-8.696282356296498,24.910552840584295
0.7000700070007001,-7.050550111919647,-8.748408652832925,24.889751800930263
0.7040704070407041,-7.118178771992625,-8.801698371647818,24.873015398159264
0.708070807080708,-7.185266001187773,-8.856033842703022,24.860340084311595
0.712071207120712,-7.251872011570341,-8.9112952889119,24.85172171137129
0.716071607160716,-7.318049744340174,-8.967361013180655,24.847155247223455
0.7200720072007201,-7.383844664188559,-9.024107446551408,24.84663469455547
0.7240724072407241,-7.449295863691883,-9.081409009878065,24.850151940449415
0.7280728072807281,-7.514436247381912,-9.1391381207344,24.857696500045943
0.7320732073207321,-7.579292540256086,-9.197165218753044,24.869255460430104
0.7360736073607361,-7.643885002472123,-9.255358993160387,24.884813174874743
0.74007400740074,-7.708227484404343,-9.313586316653286,24.904351079947805
0.744074407440744,-7.772328364779038,-9.37171239175047,24.927846611274372
0.7480748074807481,-7.836190632169575,-9.429600785697785,24.955273073411934
0.7520752075207521,-7.899811897931251,-9.487113473858198,24.986599585899373
0.7560756075607561,-7.963184171189497,-9.544111155584874,25.021790723220462
0.7600760076007601,-8.026293841137587,-9.60045314692444,25.060806384988858
0.7640764076407641,-8.089122604100144,-9.65599790817133,25.103600805598415
0.768076807680768,-8.151647555353714,-9.710603134497434,25.150122420540928
0.772077207720772,-8.213841195701509,-9.764125773374401,25.200313855947197
0.7760776077607761,-8.275671405062521,-9.816422530963608,25.25411159188926
0.7800780078007801,-8.337101122691706,-9.867349680782382,25.311445855600564
0.7840784078407841,-8.39808933924608,-9.916763960000953,25.372239935038504
0.7880788078807881,-8.458591338062446,-9.964522916521995,25.436409963160546
0.7920792079207921,-8.518558695157381,-10.010484908980631,25.503864917924204
0.7960796079607961,-8.577939362971705,-10.054509484630564,25.57450654884021
0.8000800080008,-8.63667741259862,-10.096457767534252,25.64822907460501
0.804080408040804,-8.694713571990423,-10.136192818466057,25.724919016922595
0.8080808080808081,-8.751985966999765,-10.173580811074377,25.804455084203944
0.8120812081208121,-8.808430131955111,-10.20849105482877,25.886708168941322
0.8160816081608161,-8.863979042683303,-10.2407960800975,25.97154136892749
0.8200820082008201,-8.918563269307255,-10.270372585460981,26.05881005216394
0.8240824082408241,-8.972110830910859,-10.297101275006254,26.14836152304289
0.8280828082808281,-9.024548362272936,-10.320868461326992,26.240035608383778
0.832083208320832,-9.075801308862408,-10.341566414888796,26.33366477483024
0.8360836083608361,-9.125793926838297,-10.359093364029187,26.429074128850115
0.8400840084008401,-9.17444952804858,-10.373354109220804,26.526081795811653
0.8440844084408441,-9.221690393399012,-10.384260462417377,26.624498772207154
0.8480848084808481,-9.26743861376082,-10.391732063597148,26.724129686451715
0.8520852085208521,-9.311616742146459,-10.395697290121594,26.82477361657464
0.8560856085608561,-9.354147794140308,-10.396093257484006,26.926224090817346
0.86008600860086,-9.394955401451599,-10.392866049926322,27.028269426725807
0.8640864086408641,-9.433964021597918,-10.385971412972404,27.13069326715376
0.8680868086808681,-9.471099365995592,-10.375375055057278,27.233275023713322
0.8720872087208721,-9.506289340724102,-10.361053480370193,27.33579157481873
0.8760876087608761,-9.539464079176028,-10.342994024048643,27.43801733042934
0.8800880088008801,-9.570556046209184,-10.321194910524573,27.539724532020177
0.8840884088408841,-9.599500337182107,-10.295665635945493,27.640684194919313
0.8880888088808881,-9.626234982421861,-10.266427142250441,27.740666510969636
0.892089208920892,-9.650701857465007,-10.233512034085948,27.839443009540016
0.8960896089608961,-9.672846739986594,-10.196964597195153,27.93678670593787
0.9000900090009001,-9.692619389054682,-10.156840734050043,28.032472406740588
0.9040904090409041,-9.70997380349209,-10.11320787522972,28.126277748635882
0.9080908090809081,-9.724868510301686,-10.066144993911827,28.217983737291853
0.9120912091209121,-9.737267252383363,-10.015742063926556,28.307376916686945
0.9160916091609161,-9.747139030692528,-9.962100023350468,28.394249516297332
0.92009200920092,-9.75445815343027,-9.90533055086926,28.47839976751638
0.9240924092409241,-9.759204383009926,-9.845555525645414,28.559632768840615
0.9280928092809281,-9.761363191091384,-9.78290675490019,28.63776116659723
0.9320932093209321,-9.760926117590149,-9.717524782544718,28.712606922124873
0.9360936093609361,-9.757890785461022,-9.64955882988061,28.784001396089913
0.9400940094009401,-9.752260887672447,-9.579166359222505,28.851785607095945
0.9440944094409441,-9.744046197588112,-9.506512233565667,28.915810721064233
0.9480948094809482,-9.733262706652605,-9.431768072881002,28.97593873885424
0.9520952095209521,-9.719932636502387,-9.35511070837354,29.032043590481834
0.9560956095609561,-9.704084438193885,-9.276722139410731,29.084011162926753
0.9600960096009601,-9.685752674781153,-9.19678889376227,29.131739367907606
0.9640964096409641,-9.664977912427208,-9.11550111496782,29.17513818594281
0.9680968096809681,-9.641806649021552,-9.033051592888166,29.214130144596957
0.9720972097209721,-9.61629104371605,-8.949634211615765,29.248650690931093
0.9760976097609761,-9.588488913463257,-8.86544393084808,29.278648194717633
0.98009800980098,-9.558463489935605,-8.78067606226859,29.30408370604002
0.9840984098409841,-9.526283232218667,-8.69552548932528,29.324930622860283
0.9880988098809881,-9.492021510014629,-8.610185565632928,29.341174784046828
0.9920992099209921,-9.455756155196262,-8.524846819341338,29.35281425413603
0.9960996099609961,-9.417569460161811,-8.439696948417694,29.359859322149564
1.000100010001,-9.377547831576218,-8.354920203883614,29.36233193539859
1.004100410041004,-9.335781563438788,-8.270696858840875,29.360265125117497
1.008100810081008,-9.29236432445291,-8.187202232767564,29.353702688909603
1.012101210121012,-9.247392629435712,-8.104605775932674,29.34269859213481
1.016101610161016,-9.200965838975026,-8.023071068802915,29.32731696744322
1.02010201020102,-9.153185775303962,-7.942755477179123,29.307631348369018
1.024102410241024,-9.10415647577588,-7.863809904111629,29.28372396532931
1.0281028102810281,-9.053983607403303,-7.786378139156343,29.255685168452406
1.0321032103210321,-9.002773919512054,-7.710596333050842,29.223612617362278
1.0361036103610362,-8.95063524363694,-7.636592997618388,29.1876112809996
1.0401040104010402,-8.897676159972999,-7.56448897985664,29.147792691135585
1.0441044104410442,-8.844005728274961,-7.494397508582671,29.104274146403842
1.0481048104810482,-8.789732987970947,-7.426423906699932,29.05717815042078
1.0521052105210522,-8.73496641069843,-7.360665426633805,29.006631477253087
1.056105610561056,-8.679813899423747,-7.297211250159773,28.952765169700506
1.06010601060106,-8.624382578975574,-7.236142664628606,28.895714026490353
1.064106410641064,-8.568778505584604,-7.177533463738736,28.835615726232398
1.068106810681068,-8.513106379389779,-7.12144986144767,28.77261053946667
1.072107210721072,-8.457469004738986,-7.067950688073593,28.706840313209774
1.076107610761076,-8.401967282532258,-7.017087394694929,28.638448454579265
1.08010801080108,-8.346700134893922,-6.968904215072963,28.56757972426304
1.0841084108410841,-8.291764251324171,-6.9234389477916745,28.49437941019622
1.0881088108810881,-8.237254023490456,-6.880722866636847,28.418993353565696
1.0921092109210921,-8.183261074140068,-6.840781246664869,28.3415669823097
1.0961096109610962,-8.12987422399118,-6.803633416210402,28.262245232558687
1.1001100110011002,-8.077179486278022,-6.7692927842886075,28.181172529220476
1.1041104110411042,-8.025259953547863,-6.737767693649618,28.098492284864083
1.1081108110811082,-7.9741958311047885,-6.70906151308592,28.014346975287815
1.1121112111211122,-7.924064171285092,-6.683173131804503,27.92887754345018
1.116111611161116,-7.874938793575236,-6.660097232241512,27.842223164907857
1.12011201120112,-7.826890284611833,-6.639824290062243,27.754521247815635
1.124112411241124,-7.779986005857824,-6.622340810655997,27.66590736742466
1.128112811281128,-7.734290177631752,-6.607630249829444,27.576515151984534
1.132113211321132,-7.689863840802014,-6.595672784364204,27.486476310341118
1.136113611361136,-7.646764792737245,-6.58644598463107,27.395920252447837
1.14011401140114,-7.605047586129576,-6.5799248696056845,27.304974067157776
1.1441144114411441,-7.564763528994634,-6.5760819068685334,27.213762522223668
1.1481148114811481,-7.525960770555507,-6.574887364850576,27.12240808771353
1.1521152115211521,-7.488684503247754,-6.5763099308812105,27.03103112938224
1.1561156115611562,-7.452976891391482,-6.580316513545208,26.939749798907627
1.1601160116011602,-7.4188771489280025,-6.586872741908342,26.848679923039654
1.1641164116411642,-7.386421541454019,-6.595942975557358,26.757935002953023
1.1681168116811682,-7.355643386221633,-6.607490304599967,26.667626214247186
1.1721172117211722,-7.326573161240828,-6.621476746056425,26.57786249848944
1.176117611761176,-7.29923882430242,-6.637863732166968,26.488750930414376
1.18011801180118,-7.273665693492193,-6.656611855776572,26.400396564417537
1.184118411841184,-7.249876589258788,-6.677681175537909,26.31290244100235
1.188118811881188,-7.227891841588091,-6.701031229981417,26.226369590759667
1.192119211921192,-7.207729290003239,-6.726621037515294,26.140897034367764
1.196119611961196,-7.189404317319368,-6.7544091174918455,26.056581814137385
1.2001200120012,-7.17293025160622,-6.784353745592308,25.973519440353687
1.2041204120412041,-7.158318290148653,-6.816412856298729,25.891803858160827
1.2081208120812081,-7.145577564693867,-6.850544023615895,25.81152737636539
1.2121212121212122,-7.134715183953583,-6.886704483874369,25.732780694757846
1.2161216121612162,-7.125736233604039,-6.924851135730494,25.655652904112554
1.2201220122012202,-7.118643776285995,-6.964940540166388,25.580231486187756
1.2241224122412242,-7.1134389980358455,-7.006928868414684,25.506602454875072
1.2281228122812282,-7.110121553921346,-7.050771888627855,25.434850802169294
1.2321232123212322,-7.108689346310003,-7.096424887541737,25.365060214260954
1.236123612361236,-7.10913860087537,-7.143842499639598,25.297313040553963
1.24012401240124,-7.111463869446356,-7.192978705008912,25.231690295514234
1.244124412441244,-7.11565803000723,-7.243786829341335,25.168271658669706
1.248124812481248,-7.121712287649195,-7.296219541419978,25.107135474603776
1.252125212521252,-7.1296163766160445,-7.350228546155903,25.048358903875865
1.256125612561256,-7.139358711056146,-7.405764599386347,24.992018255005018
1.2601260126012601,-7.150926171217728,-7.46277733249306,24.938188573184334
1.2641264126412641,-7.1643041160629295,-7.521215052692552,24.886943538350494
1.2681268126812681,-7.179476383267797,-7.581024743036099,24.838355465183724
1.2721272127212722,-7.196425289222284,-7.64215206240974,24.79249530310783
1.2761276127612762,-7.215131632139647,-7.704541316782362,24.749432623009156
1.2801280128012802,-7.235574833110371,-7.76813493542947,24.709235627464132
1.2841284128412842,-7.257732959111474,-7.83287360318289,24.67197147749067
1.2881288128812882,-7.281582511657281,-7.898695996301828,24.63770563262341
1.2921292129212922,-7.307098411815224,-7.965538650392383,24.60650171622439
1.296129612961296,-7.334254000205832,-8.033335960407545,24.578421515483047
1.3001300130013,-7.3630210370027465,-8.102020180647205,24.553524981416214
1.304130413041304,-7.393369695721296,-8.171521340933213,24.531870139712932
1.308130813081308,-7.425268585349522,-8.241766664145986,24.513512951405346
1.312131213121312,-7.45868470002129,-8.312680752042667,24.498507584434083
1.316131613161316,-7.493583242339694,-8.384185405964697,24.48690546958686
1.3201320132013201,-7.529927611565191,-8.45619958423638,24.47875520905546
1.3241324132413241,-7.567679403615595,-8.528639402164881,24.474102576435758
1.3281328132813282,-7.606798411066084,-8.601418132040227,24.472990516727688
1.3321332133213322,-7.647242579384708,-8.67444607533435,24.475458812287673
1.3361336133613362,-7.688967909968622,-8.747630062214938,24.481544048436746
1.3401340134013402,-7.731928403589052,-8.820873715503904,24.491279437702364
1.3441344134413442,-7.776075977889431,-8.89407754607156,24.504693877223637
1.3481348134813482,-7.821360466251459,-8.967138951912219,24.52181193677593
1.3521352135213522,-7.867729617795096,-9.039952218144178,24.54265385877088
1.356135613561356,-7.9151290954785,-9.112408529777825,24.567235515192788
1.36013601360136,-7.963502354414755,-9.184395947138226,24.59556765449671
1.364136413641364,-8.012790494678837,-9.255798927055073,24.627656321611838
1.368136813681368,-8.062932340774172,-9.326499131627338,24.663501782289792
1.372137213721372,-8.11386444951093,-9.396375616772271,24.703098153568895
1.376137613761376,-8.165521110006015,-9.465304832225403,24.746433403774173
1.3801380138013801,-8.217834343683077,-9.533160621540548,24.79348935251735
1.3841384138413841,-8.270733905672847,-9.599814518955306,24.844241266986277
1.3881388138813882,-8.32414701839134,-9.665135502477678,24.898657401792498
1.3921392139213922,-8.377998507886554,-9.728990424349028,24.956698882988846
1.3961396139613962,-8.432211023484149,-9.791245059663131,25.01831895656577
1.4001400140014002,-8.486705039273131,-9.851764116090116,25.083462979687816
1.4041404140414042,-8.541398854105875,-9.910411233876475,25.15206842069361
1.4081408140814082,-8.596208646423756,-9.967049326313086,25.224064699878483
1.4121412141214122,-8.651048320553752,-10.021540979022237,25.299372553123792
1.416141614161416,-8.705829573414846,-10.073748518379206,25.377904055125423
1.42014201420142,-8.760462422174491,-10.123535706898044,25.45956231466425
1.424142414241424,-8.814855222693831,-10.170767814491644,25.544241454975253
1.428142814281428,-8.868914669527713,-10.215311618471745,25.631826613747517
1.432143214321432,-8.922545936960972,-10.25703599417241,25.722193927081058
1.4361436143614361,-8.97565255263203,-10.295812383468077,25.815210071150698
1.4401440144014401,-9.028136755643882,-10.331515442992218,25.91073247544951
1.4441444144414441,-9.079900108536382,-10.364024598696908,26.008609660603298
1.4481448144814482,-9.130843503649036,-10.393224064823796,26.108681240894782
1.4521452145214522,-9.180867191571066,-10.419002914955453,26.210777960575935
1.4561456145614562,-9.229871082991435,-10.441256192684527,26.314722009139103
1.4601460146014602,-9.277754583161897,-10.45988488101795,26.420326617684943
1.4641464146414642,-9.324417613317175,-10.474797685488461,26.5273973762815
1.4681468146814682,-9.369760837391933,-10.485911493656191,26.635732533600162
1.4721472147214723,-9.413685662142521,-10.493151375302968,26.745122997159896
1.476147614761476,-9.45609455002462,-10.496451236367198,26.855352970476492
1.48014801480148,-9.496891012902015,-10.495754291910226,26.966199854095677
1.484148414841484,-9.535980445916186,-10.491014015482024,27.077435696730497
1.488148814881488,-9.573270668512302,-10.482194868818238,27.188828244954344
1.492149214921492,-9.608671924439232,-10.469272301840164,27.30014094320096
1.4961496149614961,-9.64209714018057,-10.452233039636399,27.411133649317094
1.5001500150015001,-9.67346208438391,-10.431075583961137,27.521563033326544
1.5041504150415042,-9.70268606489757,-10.405810611616907,27.631184086741666
1.5081508150815082,-9.729692539264752,-10.376461360195185,27.739751666465715
1.5121512151215122,-9.754409116231113,-10.343063629250857,27.84702049879634
1.5161516151615162,-9.776767798778017,-10.305665756004789,27.95274606455422
1.5201520152015202,-9.796705145102328,-10.264328846032218,28.056685079036633
1.5241524152415242,-9.814162944044536,-10.219126622715251,28.158597390181704
1.5281528152815282,-9.829088648114444,-10.170145270075873,28.258247401002606
1.5321532153215323,-9.841435376458051,-10.117483424946714,28.35540408501823
1.536153615361536,-9.85116210582208,-10.061251692056633,28.449842004909893
1.54015401540154,-9.858233797098585,-10.001572684778587,28.541341631399302
1.544154415441544,-9.862621935395888,-9.938580022137286,28.629691530183035
1.548154815481548,-9.864304713408636,-9.872417883473817,28.71468924069583
1.5521552155215521,-9.86326703396013,-9.803240936011152,28.79614133691533
1.5561556155615561,-9.85950055344438,-9.73121333053217,28.873864254110725
1.5601560156015601,-9.853003810274451,-9.656508576670852,28.947684590708132
1.5641564156415642,-9.843782403999503,-9.579307709757597,29.017440924280077
1.5681568156815682,-9.831849017220161,-9.499798882200135,29.08298417716606
1.5721572157215722,-9.817223384070116,-9.418177130534486,29.14417768235806
1.5761576157615762,-9.799932142974962,-9.334643047732953,29.200897495609365
1.5801580158015802,-9.780008905033412,-9.249402375559647,29.253032742275412
1.5841584158415842,-9.757494006137703,-9.16266382965193,29.300486545931207
1.5881588158815882,-9.73243447601745,-9.074638865806532,29.34317611039177
1.5921592159215923,-9.704883914484498,-8.985541235519973,29.381032649125654
1.5961596159615963,-9.674902196701956,-8.895585702675476,29.4140010953402
1.6001600160016,-9.642555351972964,-8.804987299935412,29.442040335905467
1.604160416041604,-9.607915016133413,-8.713959399531115,29.465123215381972
1.608160816081608,-9.571058407124468,-8.622713628735076,29.483236529475946
1.6121612161216121,-9.532068057873133,-8.531459289390797,29.496380639872026
1.6161616161616161,-9.491031480621828,-8.440402456922504,29.50456878820744
1.6201620162016201,-9.44804076066996,-8.34974502015328,29.507826969540748
1.6241624162416242,-9.403191917791938,-8.25968335827977,29.506193340250036
